port_name,year,month,num_of_ship,num_of_delay,total_congestion_time,act,aact,acr
Busan,2021,9,890,120,2859.166976,3.212547164044944,23.82639146666667,0.1348314606741573
Busan,2021,10,939,102,2826.0302846,3.009616916506922,27.70617926078431,0.1086261980830671
Busan,2021,11,900,54,1215.9416688,1.351046298666667,22.51743831111111,0.06
Busan,2021,12,952,55,1055.0061033,1.108199688340336,19.18192915090909,0.0577731092436974
Busan,2022,1,952,93,2771.4206017,2.911156094222689,29.80022152365591,0.0976890756302521
Busan,2022,2,884,104,2937.0080525,3.322407299208145,28.24046204326923,0.1176470588235294
Busan,2022,3,976,82,2026.8775132,2.07671876352459,24.71801845365854,0.0840163934426229
Busan,2022,4,940,67,1152.1013928,1.225639779574468,17.1955431761194,0.0712765957446808
Busan,2022,5,989,79,1331.1327881,1.345938107280081,16.8497821278481,0.0798786653185035
Busan,2022,6,908,83,1673.9816708,1.84359214845815,20.16845386506024,0.0914096916299559
Busan,2022,7,950,172,4661.4091597,4.906746483894737,27.10121604476744,0.1810526315789474
Busan,2022,8,944,83,2235.3530235,2.367958711334746,26.93196413855421,0.0879237288135593
Busan,2022,9,708,76,1931.4425233,2.728026162853107,25.4137174118421,0.1073446327683616
Busan,2022,10,809,52,917.8877876,1.13459553473424,17.65168822307692,0.0642768850432632
Busan,2022,11,792,52,811.3288765,1.02440514709596,15.60247839423077,0.0656565656565656
Busan,2022,12,790,40,791.4811001,1.001874810253165,19.7870275025,0.050632911392405
Busan,2023,1,783,47,1663.8794479,2.125005680587484,35.40169038085106,0.0600255427841634
Busan,2023,2,777,60,2067.5577628,2.660949501673102,34.45929604666667,0.0772200772200772
Busan,2023,3,871,59,1908.1313837,2.190736376234213,32.34120989322034,0.0677382319173364
Busan,2023,4,861,52,1321.1516706,1.534438641811847,25.40676289615385,0.0603948896631823
Busan,2023,5,891,73,1298.6636099,1.457534915712682,17.78991246438356,0.0819304152637486
Busan,2023,6,859,57,1374.0966597,1.599646868102445,24.10695894210526,0.0663562281722933
Busan,2023,7,885,75,1435.2974885,1.621805071751413,19.13729984666667,0.0847457627118644
Busan,2023,8,837,79,1831.595021,2.18828556869773,23.18474710126582,0.094384707287933
Busan,2023,9,857,67,1823.523033,2.127798171528588,27.21676168656716,0.0781796966161026
Busan,2023,10,793,67,2146.452255,2.706749375788147,32.03660082089552,0.0844892812105926
Colombo,2017,1,266,107,906.7686202,3.408904587218045,8.474473085981309,0.4022556390977444
Colombo,2017,2,251,104,1121.4205301,4.46781087689243,10.7828897125,0.4143426294820717
Colombo,2017,3,287,123,1210.7558473,4.218661488850174,9.84354347398374,0.4285714285714285
Colombo,2017,4,286,172,2209.2646795,7.724701676573427,12.84456209011628,0.6013986013986014
Colombo,2017,5,294,152,1714.209744,5.830645387755102,11.27769568421053,0.5170068027210885
Colombo,2017,6,285,106,864.8547227,3.034577974385965,8.159006817924528,0.3719298245614035
Colombo,2017,7,295,109,1071.7233311,3.63296044440678,9.83232413853211,0.3694915254237288
Colombo,2017,8,301,126,1350.4966798,4.486699932890366,10.71822761746032,0.4186046511627907
Colombo,2017,9,286,125,1557.1180564,5.444468728671328,12.4569444512,0.4370629370629371
Colombo,2017,10,276,103,878.5953142,3.183316355797101,8.530051594174758,0.3731884057971014
Colombo,2017,11,281,91,822.2024977,2.925987536298932,9.035192282417585,0.3238434163701068
Colombo,2017,12,304,132,1051.1450055,3.457713833881579,7.963219738636364,0.4342105263157895
Colombo,2018,1,328,110,1036.6936211,3.160651283841463,9.424487464545454,0.3353658536585366
Colombo,2018,2,290,143,1569.5827877,5.412354440344827,10.97610341048951,0.4931034482758621
Colombo,2018,3,307,128,1243.4900053,4.050456043322476,9.714765666406253,0.4169381107491857
Colombo,2018,4,305,137,1196.2688865,3.922193070491803,8.731889682481752,0.4491803278688525
Colombo,2018,5,304,145,1304.6986257,4.29177179506579,8.997921556551725,0.4769736842105263
Colombo,2018,6,312,175,1852.277496,5.936786846153846,10.58444283428572,0.5608974358974359
Colombo,2018,7,318,138,1211.4480485,3.8095850581761,8.77860904710145,0.4339622641509434
Colombo,2018,8,317,192,2431.1113693,7.669121038801261,12.66203838177083,0.6056782334384858
Colombo,2018,9,294,122,1344.9158366,4.574543661904761,11.0239003,0.4149659863945578
Colombo,2018,10,286,148,1489.182228,5.206930867132868,10.06204208108108,0.5174825174825175
Colombo,2018,11,275,108,1448.2258361,5.266275767636364,13.40949848240741,0.3927272727272727
Colombo,2018,12,282,97,1027.1580501,3.642404432978724,10.58925824845361,0.3439716312056738
Colombo,2019,1,308,159,2124.144453,6.896572899350649,13.3593990754717,0.5162337662337663
Colombo,2019,2,270,154,1837.386653,6.805135751851852,11.93108216233766,0.5703703703703704
Colombo,2019,3,289,150,2074.9686268,7.179822238062284,13.83312417866667,0.5190311418685121
Colombo,2019,4,288,156,1885.0652458,6.545365436805556,12.08375157564103,0.5416666666666666
Colombo,2019,5,298,141,1832.4680554,6.149221662416107,12.99622734326241,0.4731543624161074
Colombo,2019,6,282,103,1017.4672253,3.608039806028369,9.878322575728156,0.3652482269503546
Colombo,2019,7,301,125,2285.8336308,7.594131663787374,18.2866690464,0.4152823920265781
Colombo,2019,8,308,185,2305.5844743,7.485663877597403,12.46261878,0.6006493506493507
Colombo,2019,9,278,175,2257.3927884,8.120117943884892,12.89938736228571,0.6294964028776978
Colombo,2019,10,295,143,1648.2030625,5.587129025423729,11.52589554195804,0.4847457627118644
Colombo,2019,11,291,117,1289.4788818,4.431198906529209,11.02118702393162,0.4020618556701031
Colombo,2019,12,278,155,1946.678349,7.002440104316547,12.55921515483871,0.5575539568345323
Colombo,2020,1,366,176,2270.7435823,6.204217437978143,12.90195217215909,0.4808743169398907
Colombo,2020,2,273,115,1327.9647196,4.864339632234432,11.54751930086957,0.4212454212454212
Colombo,2020,3,284,102,1046.846121,3.686077890845071,10.26319726470588,0.3591549295774648
Colombo,2020,4,242,76,841.9074861,3.478956554132231,11.07773008026316,0.3140495867768595
Colombo,2020,5,219,42,314.0319497,1.433935843378995,7.476951183333333,0.1917808219178082
Colombo,2020,6,266,83,834.1508345,3.135905392857143,10.05001005421687,0.3120300751879699
Colombo,2020,7,271,109,1441.6302926,5.319668976383764,13.22596598715596,0.4022140221402214
Colombo,2020,8,287,113,2017.122515,7.028301445993032,17.85064172566372,0.3937282229965157
Colombo,2020,9,271,106,1399.2544273,5.163300469741698,13.20051346509434,0.3911439114391144
Colombo,2020,10,293,127,1943.6761273,6.633706919112628,15.30453643543307,0.4334470989761092
Colombo,2020,11,257,110,2041.71526,7.944417354085603,18.56104781818182,0.4280155642023346
Colombo,2020,12,261,97,1185.8544343,4.543503579693487,12.22530344639175,0.3716475095785441
Colombo,2021,1,247,101,1078.0713905,4.3646615,10.67397416336634,0.4089068825910931
Colombo,2021,2,228,115,1147.8019427,5.034219046929824,9.98088645826087,0.5043859649122807
Colombo,2021,3,268,153,1800.1527785,6.716987979477612,11.76570443464052,0.5708955223880597
Colombo,2021,4,262,148,2261.2808177,8.630842815648855,15.27892444391892,0.5648854961832062
Colombo,2021,5,247,156,3625.43778,14.67788574898785,23.23998576923077,0.631578947368421
Colombo,2021,6,256,112,2400.8244619,9.378220554296876,21.43593269553572,0.4375
Colombo,2021,7,261,109,1322.2469346,5.066080209195403,12.13070582201835,0.417624521072797
Colombo,2021,8,259,113,1342.3744516,5.182912940540541,11.87941992566372,0.4362934362934363
Colombo,2021,9,239,77,843.6555571,3.529939569456067,10.95656567662338,0.3221757322175732
Colombo,2021,10,240,87,1109.9830434,4.6249293475,12.7584257862069,0.3625
Colombo,2021,11,243,102,1139.4661182,4.689160980246913,11.17123645294118,0.4197530864197531
Colombo,2021,12,251,113,1007.2819523,4.013075507171315,8.913999577876107,0.450199203187251
Colombo,2022,1,242,115,1794.9641517,7.417207238429752,15.60838392782609,0.475206611570248
Colombo,2022,2,240,141,1907.91360045,7.949640001874999,13.53130213085106,0.5875
Colombo,2022,3,257,166,3193.2366898,12.42504548560311,19.23636560120482,0.6459143968871596
Colombo,2022,4,248,165,2980.008331,12.016162625,18.06065655151515,0.6653225806451613
Colombo,2022,5,225,100,1765.6733353,7.847437045777777,17.656733353,0.4444444444444444
Colombo,2022,6,245,81,683.3966686,2.78937415755102,8.436995908641975,0.3306122448979592
Colombo,2022,7,245,88,733.438055,2.993624714285714,8.334523352272727,0.3591836734693877
Colombo,2022,8,254,93,754.3647224,2.969939851968504,8.111448627956989,0.3661417322834646
Colombo,2022,9,206,64,599.3486122,2.909459282524272,9.364822065625,0.3106796116504854
Colombo,2022,10,224,105,1145.3399965,5.113124984375,10.90799996666667,0.46875
Colombo,2022,11,239,103,754.724166,3.15784169874477,7.32741908737864,0.4309623430962343
Colombo,2022,12,234,88,625.5438873,2.673264475641026,7.108453264772728,0.3760683760683761
Colombo,2023,1,228,76,797.0361042000001,3.495772386842106,10.48731716052632,0.3333333333333333
Colombo,2023,2,211,101,1129.6947283,5.354003451658768,11.18509631980198,0.4786729857819905
Colombo,2023,3,225,130,2384.5308243,10.59791477466667,18.34254480230769,0.5777777777777777
Colombo,2023,4,232,122,1786.4991514,7.700427376724138,14.64343566721312,0.5258620689655172
Colombo,2023,5,250,126,1952.8910965,7.811564386,15.49913568650794,0.504
Colombo,2023,6,246,121,1837.1083354,7.467920062601626,15.18271351570248,0.491869918699187
Colombo,2023,7,251,117,1457.9122326,5.808415269322709,12.46078831282051,0.4661354581673307
Colombo,2023,8,246,105,1207.2419383,4.907487554065041,11.49754226952381,0.4268292682926829
Colombo,2023,9,231,96,1168.9736193,5.060491858441558,12.176808534375,0.4155844155844156
Colombo,2023,10,229,77,1114.7636155,4.867963386462882,14.47744955194805,0.3362445414847162
Dalian,2017,1,202,69,960.9322394,4.757090294059406,13.9265541942029,0.3415841584158416
Dalian,2017,2,177,62,1252.2462542,7.074837594350283,20.19752022903226,0.3502824858757062
Dalian,2017,3,217,87,952.1171276,4.387636532718894,10.94387502988506,0.4009216589861751
Dalian,2017,4,230,88,1082.579171,4.706865960869566,12.30203603409091,0.3826086956521739
Dalian,2017,5,224,105,1544.4179533,6.894723005803571,14.70874241238095,0.46875
Dalian,2017,6,216,108,1569.6398679,7.266851240277777,14.53370248055555,0.5
Dalian,2017,7,229,109,1331.4048099,5.813994803056768,12.2147230266055,0.4759825327510917
Dalian,2017,8,223,98,1465.5369848,6.571914730044843,14.95445902857143,0.4394618834080717
Dalian,2017,9,220,71,1056.7026485,4.803193856818182,14.8831358943662,0.3227272727272728
Dalian,2017,10,211,91,1571.0977135,7.445960727488152,17.26481003846154,0.4312796208530806
Dalian,2017,11,213,126,2350.921693,11.03719104694836,18.65810867460318,0.5915492957746479
Dalian,2017,12,244,128,2030.6820202,8.32246729590164,15.8647032828125,0.5245901639344263
Dalian,2018,1,235,86,1110.5107428,4.725577628936171,12.91291561395349,0.3659574468085106
Dalian,2018,2,187,62,1105.7345277,5.913018864705882,17.83442786612903,0.3315508021390374
Dalian,2018,3,234,152,4210.106512,17.99190817094017,27.69806915789474,0.6495726495726496
Dalian,2018,4,231,118,2887.2980045,12.49912556060606,24.46862715677966,0.5108225108225108
Dalian,2018,5,240,109,2101.0574932,8.754406221666667,19.27575681834862,0.4541666666666667
Dalian,2018,6,233,121,2491.4716193,10.6930112416309,20.59067453966942,0.51931330472103
Dalian,2018,7,224,124,2337.934198,10.43720624107143,18.8543080483871,0.5535714285714286
Dalian,2018,8,202,101,3181.276925,15.74889566831683,31.49779133663366,0.5
Dalian,2018,9,216,74,1008.8177689,4.670452633796296,13.6326725527027,0.3425925925925926
Dalian,2018,10,215,97,2180.6189074,10.1424135227907,22.4806072927835,0.4511627906976744
Dalian,2018,11,200,81,1628.0661221,8.1403306105,20.09958175432099,0.405
Dalian,2018,12,205,102,2073.7419674,10.11581447512195,20.33080360196078,0.4975609756097561
Dalian,2019,1,206,66,1045.0480512,5.073048792233009,15.83406138181818,0.3203883495145631
Dalian,2019,2,147,49,929.0391658,6.319994325170068,18.9599829755102,0.3333333333333333
Dalian,2019,3,212,119,1894.6780595,8.937160658018868,15.92166436554622,0.5613207547169812
Dalian,2019,4,232,71,886.6833341,3.821910922844828,12.48849766338028,0.3060344827586207
Dalian,2019,5,234,106,1968.769181,8.413543508547008,18.57329416037736,0.452991452991453
Dalian,2019,6,231,80,1237.9252645,5.358983829004329,15.47406580625,0.3463203463203463
Dalian,2019,7,243,95,1997.11527872,8.218581393909465,21.02226609178948,0.3909465020576132
Dalian,2019,8,222,106,2903.4075207,13.07841225540541,27.39063698773585,0.4774774774774775
Dalian,2019,9,230,80,1215.197485,5.283467326086956,15.1899685625,0.3478260869565217
Dalian,2019,10,219,76,1395.4758355,6.372035778538812,18.36152415131579,0.3470319634703196
Dalian,2019,11,231,98,2158.6883235,9.344971097402595,22.02743187244898,0.4242424242424243
Dalian,2019,12,228,94,1821.266696,7.988011824561403,19.37517761702128,0.412280701754386
Dalian,2020,1,265,100,4109.0116157,15.50570421018868,41.090116157,0.3773584905660378
Dalian,2020,2,184,89,2737.384187,14.87708797282609,30.75712569662921,0.483695652173913
Dalian,2020,3,238,91,1436.8197181,6.037057639075631,15.78922767142857,0.3823529411764706
Dalian,2020,4,238,112,2099.5161398,8.821496385714285,18.74567981964286,0.4705882352941176
Dalian,2020,5,240,122,2653.292476,11.05538531666667,21.74829898360656,0.5083333333333333
Dalian,2020,6,246,126,2378.5522361,9.668911528861788,18.87739869920635,0.5121951219512195
Dalian,2020,7,258,93,1498.0894508,5.806548258914728,16.10848871827957,0.3604651162790697
Dalian,2020,8,254,124,1902.674169,7.49084318503937,15.34414652419355,0.4881889763779528
Dalian,2020,9,258,97,1590.65418,6.165326279069768,16.39849670103093,0.375968992248062
Dalian,2020,10,242,69,1044.7072296,4.316972023140496,15.14068448695652,0.2851239669421488
Dalian,2020,11,246,91,1637.3866414,6.656043257723577,17.99325979560439,0.3699186991869919
Dalian,2020,12,183,78,2810.119717,15.35584544808743,36.02717585897436,0.4262295081967213
Dalian,2021,1,133,111,7733.878112,58.14945948872181,69.6745775855856,0.8345864661654135
Dalian,2021,2,137,95,4466.16942,32.59977678832117,47.01230968421053,0.6934306569343066
Dalian,2021,3,219,85,1464.1163904,6.685462969863014,17.22489871058823,0.3881278538812785
Dalian,2021,4,228,108,2110.5144734,9.256642427192984,19.54180067962963,0.4736842105263158
Dalian,2021,5,231,103,1953.9624995,8.458712119047618,18.97050970388349,0.4458874458874459
Dalian,2021,6,203,137,3332.0672753,16.41412450886699,24.32165894379562,0.6748768472906403
Dalian,2021,7,187,137,4818.7230942,25.76857269625668,35.17316127153284,0.732620320855615
Dalian,2021,8,187,106,1990.1102864,10.64230099679144,18.77462534339623,0.5668449197860963
Dalian,2021,9,177,105,2269.7480592,12.82343536271187,21.61664818285714,0.5932203389830508
Dalian,2021,10,181,58,1025.0622159,5.663327159668508,17.67348648103448,0.3204419889502763
Dalian,2021,11,178,77,1051.5000081,5.907303416292135,13.65584426103896,0.4325842696629214
Dalian,2021,12,166,89,1912.989729,11.52403451204819,21.49426661797753,0.536144578313253
Dalian,2022,1,175,42,501.4763902,2.865579372571428,11.93991405238095,0.24
Dalian,2022,2,155,59,903.1089046,5.826509061935484,15.30693058644068,0.3806451612903226
Dalian,2022,3,168,69,1179.2583145,7.019394729166668,17.09070021014493,0.4107142857142857
Dalian,2022,4,176,61,890.1530562,5.057687819318182,14.59267305245902,0.3465909090909091
Dalian,2022,5,184,86,1508.5780493,8.198793746195651,17.5416052244186,0.4673913043478261
Dalian,2022,6,159,101,3148.965004,19.80481134591195,31.17787132673267,0.6352201257861635
Dalian,2022,7,167,68,1312.7394199,7.860715089221557,19.30499146911765,0.407185628742515
Dalian,2022,8,188,60,892.3897271,4.746753867553191,14.87316211833333,0.3191489361702128
Dalian,2022,9,139,88,2116.1124768,15.22383076834532,24.04673269090909,0.6330935251798561
Dalian,2022,10,144,82,2056.323057,14.28002122916667,25.07711045121951,0.5694444444444444
Dalian,2022,11,140,64,1572.2760948,11.23054353428572,24.56681398125,0.4571428571428571
Dalian,2022,12,138,103,3844.296139,27.85721839855072,37.3232634854369,0.7463768115942029
Dalian,2023,1,134,59,1325.6427836,9.892856594029851,22.4685217559322,0.4402985074626866
Dalian,2023,2,133,40,851.8763999,6.405085713533834,21.2969099975,0.3007518796992481
Dalian,2023,3,170,77,1216.5361097,7.156094762941176,15.79917025584416,0.4529411764705882
Dalian,2023,4,166,62,1348.4922103,8.12344705,21.74987435967742,0.3734939759036144
Dalian,2023,5,169,52,1084.6038856,6.417774471005917,20.85776703076923,0.3076923076923077
Dalian,2023,6,168,66,978.6716662,5.825426584523809,14.82835857878788,0.3928571428571428
Dalian,2023,7,176,81,1663.1705653,9.449832757386362,20.53296994197531,0.4602272727272727
Dalian,2023,8,160,40,800.4899937,5.003062460625,20.0122498425,0.25
Dalian,2023,9,157,36,680.8455617,4.336595934394905,18.91237671388889,0.2292993630573248
Dalian,2023,10,152,45,1144.4044498,7.528976643421053,25.43120999555556,0.2960526315789473
Dongguan,2017,1,24,13,292.21832,12.17576333333333,22.47833230769231,0.5416666666666666
Dongguan,2017,2,19,12,456.886074,24.04663547368421,38.0738395,0.631578947368421
Dongguan,2017,3,27,16,409.471595,15.16561462962963,25.5919746875,0.5925925925925926
Dongguan,2017,4,29,20,669.182302,23.07525179310345,33.45911510000001,0.6896551724137931
Dongguan,2017,5,30,21,500.624381,16.68747936666666,23.83925623809524,0.7
Dongguan,2017,6,32,21,401.3505143,12.542203571875,19.11192925238095,0.65625
Dongguan,2017,7,36,23,567.479362,15.76331561111111,24.67301573913044,0.6388888888888888
Dongguan,2017,8,29,15,461.221573,15.90419217241379,30.74810486666667,0.5172413793103449
Dongguan,2017,9,26,12,206.0601666,7.925391023076923,17.17168055,0.4615384615384616
Dongguan,2017,10,33,18,535.75473,16.23499181818182,29.76415166666667,0.5454545454545454
Dongguan,2017,11,32,12,222.5380065,6.954312703125,18.544833875,0.375
Dongguan,2017,12,26,15,459.336083,17.66677242307692,30.62240553333334,0.5769230769230769
Dongguan,2018,1,33,17,283.2367828,8.582932812121213,16.66098722352941,0.5151515151515151
Dongguan,2018,2,20,11,347.72205,17.3861025,31.61109545454545,0.55
Dongguan,2018,3,27,12,389.380322,14.42149340740741,32.44836016666667,0.4444444444444444
Dongguan,2018,4,29,17,328.1861163,11.31676263103448,19.30506566470588,0.5862068965517241
Dongguan,2018,5,27,19,402.818787,14.91921433333333,21.20098878947368,0.7037037037037037
Dongguan,2018,6,25,15,625.934068,25.03736272,41.72893786666667,0.6
